menu_start_game_0|Ողջոյն քեզ, ո՛վ օտարական, բարի եկիր ի Mount&Blade Warband: Յառաջ քան զխաղն սկսանիլ, պարտ է քեզ զկերպար քո յօրինել: Ընտրութիւնք քո ի յօրինելն զկերպարդ որոշեսցեն զկարողութիւնս քո սկզբնականս, եւ ազդեսցեն ի վերայ դժուարութեանց զորս գտանիցես ի խաղի աստ:
mno_town_castle_door|Դուռն բերդին:
mno_town_center|Երթ ի հրապարակ քաղաքին:
mno_town_center_door|Դուռն քաղաքի հրապարակին:
mno_town_tavern|Երթ ի պանդոկն:
mno_town_tavern_door|Դուռն պանդոկին:
mno_town_merchant|Խօսեա ընդ վաճառականին:
mno_town_merchant_door|Դուռն կրպակին:
mno_town_arena|Մուտ յասպարէզն:
mno_town_arena_door|Դուռն ասպարիսին:
mno_town_dungeon|Մուտ ի բանտն:
mno_town_dungeon_door|Դուռն բանտին:
mno_castle_inspect|Շրջեա ի բերդին:
mno_castle_inspect_door|Ել յաւագ սրահ բերդին:
mno_town_enterprise|Այցելեա ի {s3}:
mno_town_enterprise_door|Դուռն արհեստանոցին:
mno_visit_lady|Փորձեա տեսանել զնաժիշտ ոմն:
mno_visit_lady_door|Դուռն այգւոյն:
mno_trade_with_merchants|Մուտ ի շուկայն:
mno_walled_center_manage|Կարգաւորեա զ{reg0?քաղաքս:բերդս} զայս:
mno_walled_center_move_court|Փոխադրեա զարքունիս քո աստ:
mno_castle_station_troops|Հաստատեա զոմանս ի զօրաց քոց աստ:
mno_castle_wait|Մնա աստ առ սակաւ մի {s1}:
mno_town_leave|Մեկնեա ի քաղաքէն:
mno_town_leave_door|Թող զգաւառս:
menu_cannot_enter_court|Ի դահլիճի տեառնն արդ խրախճանութիւն է, այլ դու ոչ ունիս զաստիճան պատշաճ զի կոչեսցիս ի ներքս: Թերեւս յաւելուլ զհռչակ քո տացէ քեզ զառիթ մտանելոյ, կամ փորձեա ցուցանել զքաջութիւն քո ի մրցութեան ի ժամանակի խրախճանութեանն:
menu_lady_visit|Զո՞ կամիս տեսանել:
mno_visit_lady_1|Այցելեա ի {s12}:
mno_visit_lady_2|Այցելեա ի {s12}:
mno_visit_lady_3|Այցելեա ի {s12}:
mno_visit_lady_3_door|Դուռն այգւոյն:
mno_visit_lady_4|Այցելեա ի {s12}:
mno_visit_lady_5|Այցելեա ի {s12}:
mno_visit_lady_6|Այցելեա ի {s12}:
mno_visit_lady_7|Այցելեա ի {s12}:
mno_visit_lady_8|Այցելեա ի {s12}:
menu_town_tournament_lost|Անկար ի մրցութենէն:
menu_town_tournament_won|Յաղթեցեր ի մրցութիւն {s3}ի! Բազմութիւնն աղաղակէ զանուն քո, եւ դու լնուս հպարտութեամբ: Ի յաւելումն պատուոյ եւ հռչակի` ընկալար {reg9} դահեկանս իբրեւ վարձ: {s8}
menu_town_tournament_won_by_another|{s1} մնաց իբրեւ միակ անպարտելի մարտիկ աւուրն, եւ շահեցաւ զմրցութիւնն եւ զհռչակ նորա:
menu_town_tournament|{s1}Յաւուր {reg0} ես մրցութեան, եւ մնացին {reg1} մասնակիցք: Ի յաջորդումն պատերազմեսցին {reg2} խումբք ի {reg3} մարտիկաց:
mno_tournament_view_participants|Տես զմասնակիցսն:
mno_tournament_bet|Գրաւ դիր ի վերայ անձին քոյ:
mno_tournament_join_next_fight|Պատերազմեա ի յաջորդ մրցութեան:
mno_leave_tournament|Հրաժարեա ի մրցութենէն:
menu_tournament_withdraw_verify|Հաստա՞տ ես զի կամիս հրաժարիլ ի մրցութենէն:
mno_tournament_withdraw_yes|Այո, զուր է ջանքն այս:
mno_tournament_withdraw_no|Ոչ, քանի դեռ գոյ առիթ պատուոյ եւ հռչակի!
menu_tournament_bet|Գրաւք ի վերայ քո են {reg5} ընդդէմ {reg6}: {reg1? Արդէն իսկ եդեր {reg1} դահեկանս ի վերայ քո, եւ եթէ յաղթեսցես` շահեսցիս {reg2} դահեկանս::} Որքա՞ն կամիս դնել զգրաւ:
mno_bet_100_denars|100 դահեկանս
mno_bet_50_denars|50 դահեկանս
mno_bet_20_denars|20 դահեկանս
mno_bet_10_denars|10 դահեկանս
mno_bet_5_denars|5 դահեկանս
menu_tournament_bet_confirm|Եթէ դնես զգրաւ {reg1} դահեկանս, շահեսցիս {reg2} դահեկանս յորժամ յաղթեսցես ի մրցութեան: Պատշա՞ճ է քեզ այս:
mno_tournament_bet_accept|Շարունակեա:
mno_tournament_bet_cancel|Թող զայդ:
menu_tournament_participants|Հարցանես զսուրհանդակսն վասն անուանց մասնակցաց մրցութեան: Անուանք նոցա:^{s11}
menu_collect_taxes|Որպէս զի ունիս զմեծագոյն հմտութիւն վաճառառութեան ({reg2}), համարիս {reg3?դու:{s1} ասէ} եթէ ժողովումն հարկաց աստ պահանջեսցէ {reg4} աւուրս:
mno_start_collecting|Սկսիր ժողովել:
mno_collect_later|Յետաձգեա...
menu_collect_taxes_complete|Ժողովեցեր {reg3} դահեկանս իբրեւ հարկ ի {s3}է: {s19} ակնկալէ զի բերցես նմա զարծաթն:
menu_collect_taxes_rebels_killed|Փութաջան դիմադրութիւն քո եւ զօրութիւն բազկի քոյ լռեցոյց զապստամբութիւնն: Այսուհետեւ ոք որ կամիցի ապստամբել` անշուշտ վարանեսցի:
menu_collect_taxes_failed|Մինչեւ ցապստամբութիւնն կարացայք ժողովել միայն {reg3} դահեկանս ի {s3}է: {s1} ոչ լինիցի ուրախ, այլ սակաւ ինչ արծաթ թերեւս հանդարտեցուսցէ զնա:
menu_collect_taxes_revolt_warning|Ժողովուրդ {s3}ի ըմբոստանայ ընդդէմ խնդրուածոց քոց, աղաղակելով թէ այս ոչ է հարկ` այլ յափշտակութիւն: Խռովութիւն նոցա յաւելու, եւ եթէ շարունակեսցես` թերեւս ապստամբեսցին:
mno_continue_collecting_taxes|Անտես արա եւ շարունակեա:
mno_halve_taxes|Հաճեաց կիսել զժողովելի արծաթն: ({s1} թերեւս բարկասցի:)
menu_collect_taxes_revolt|Ժողովումն հարկաց ի {s3} ընդհատեցաւ: Բազմութիւն մեծ {reg9?գեղջկաց:քաղաքացւոց} մերձենայ աղաղակելով վասն ծանր հարկաց, շարժելով զզէնս եւ զջահս: Երեւի թէ կամին պատերազմիլ!
menu_train_peasants_against_bandits|Որպէս զի ունիս զմեծագոյն հմտութիւն վարժողի ({reg2}), համարիս {reg3?դու:{s1} ասէ} եթէ պահանջեսցին {reg4} ժամք զի ոմանք ի գեղջկաց անտի պատրաստ լիցին գործոյ:
mno_make_preparation|Սկսիր զկրթութիւնն:
mno_train_later|Յետաձգեա...
menu_train_peasants_against_bandits_ready|Կրթես զգեղջուկսն ի զինուորութիւն, ի կարգ եւ ի հպատակութիւն: Համարիս եթէ {reg0} ի նոցանէ ուսան զարհեստն եւ պատրաստ են փորձառութեան:
mno_peasant_start_practice|Սկսիր զմարզանքն:
menu_train_peasants_against_bandits_training_result|{s0}
menu_train_peasants_against_bandits_attack|Մինչ պատրաստես զկրթութիւնն, դիտող ոմն ի գեղջէն գայ վազելով եւ ազդ առնէ վտանգի: Յելուզակքն մերձենան ի {s3}: Տանուտէր գեղջն աղաչէ զքեզ զի կարգեսցես զնորավարժ զօրսն եւ ընդդէմ լինիցիս նոցա:
mno_peasants_against_bandits_attack_resist|Պատրաստեա ի պատերազմ!
menu_train_peasants_against_bandits_attack_result|{s9}
menu_train_peasants_against_bandits_success|Յելուզակքն ցրուեցան! Ոմանք ի փախստականացն փախչին ահաբեկեալք ի գեղջկաց եւ ի նոր պաշտպանէ նոցա: Գեղջուկքն ունին սակաւ ինչ արծաթ յետ այսր դժուարութեան, այլ մատուցանեն քեզ զամենայն ինչ զոր գտանեն ի նշան երախտագիտութեան:
menu_disembark|Կամի՞ս ելանել ի նաւէն:
menu_ship_reembark|Կամի՞ս մտանել ի նաւն:
mno_reembark_yes|Այո:
mno_reembark_no|Ոչ:
menu_center_reports|Անուն քաղաքին: {s1}^Վարձք: {reg1} դահեկանս^Հարկք: {reg2} դահեկանս^Պաշար կերակրոյ: {reg3} աւուրց
mno_to_price_and_productions|Տես զգինս եւ զարդիւնս:
menu_price_and_production|Արդիւնք:^{s1}^^Գինք:^{s2}
menu_town_trade|Երթաս ի շուկայն:
mno_assess_prices|Գնահատեա զվաճառսն:
mno_trade_with_arms_merchant|Վաճառեա ընդ զինագործին:
mno_trade_with_armor_merchant|Վաճառեա ընդ զրահագործին:
mno_trade_with_horse_merchant|Վաճառեա ընդ ձիավաճառին:
mno_trade_with_goods_merchant|Վաճառեա ընդ պաշարավաճառին:
mno_back_to_town_menu|Յետս դարձիր:
menu_town_trade_assessment_begin|Լսես զզրոյցս ոմանց վասն գնոց վաճառաց ի գաւառի աստ: Ունկն դնես զգուշութեամբ զի գտցես զլաւագոյն վաճառսն:
menu_town_trade_assessment|Որպէս զի ունիս զմեծագոյն հմտութիւն վաճառառութեան ({reg2}), համարիս {reg3?դու:{s1} ասէ} զգինսն: {s2}
menu_sneak_into_town_suceeded|Կերպարանեալ իբրեւ զաղքատ ճանապարհորդ, կարացայք խաբել զպահապանսն եւ մտանել ի քաղաքն:
menu_sneak_into_town_caught|Յորժամ փորձէիր մտանել ծպտեալ, պահապան ոմն ծանեա զքեզ եւ ազդ արար այլոց! Պարտ է քեզ գտանել զելս ի դրունսն յառաջ քան զյարձակիլ ամենայն պահապանաց քաղաքին ի վերայ քո:
mno_sneak_caught_fight|Ճեղքեա զզօրս պահապանացն եւ փախիր!
mno_sneak_caught_surrender|Անձնատուր լեր:
menu_sneak_into_town_caught_dispersed_guards|Հալածես զպահապանսն եւ փախչիս, կորուսանելով զհետս քո ի նրբանցս քաղաքին:
menu_sneak_into_town_caught_ran_away|Ի վերջոյ թողեր զքաղաքն ի յետս եւ փախեար ի լերինս ուր ապահով ես:
menu_enemy_offer_ransom_for_prisoner|{s2} մատուցանէ քեզ {reg12} դահեկանս արծաթոյ եթէ կամիս վաճառել նմա զգերի քո զանուանեալն {s1}:
mno_ransom_accept|Ընկալ զառաջարկն:
mno_ransom_reject|Մերժեա զառաջարկն:
menu_training_ground|Մտանես ի վայրն մարզանքաց ուր կարես կատարելագործել զարհեստ քո: Զի՞նչ կամիս առնել:
mno_camp_trainer|Խօսեա ընդ վարժապետին:
mno_camp_train_melee|Մարզանք մերձամարտի:
mno_camp_train_archery|Մարզանք հեռահար զինուց:
mno_camp_train_mounted|Մարզանք հեծելազօրի:
menu_training_ground_selection_details_melee_1|Ընդդէմ քանի՞ հակառակորդաց կամիս մարտիր:
mno_camp_train_melee_num_men_1|Մի:
mno_camp_train_melee_num_men_2|Երկուս:
mno_camp_train_melee_num_men_3|Երեք:
mno_camp_train_melee_num_men_4|Չորս:
menu_training_ground_selection_details_melee_2|Ընտրեա զհակառակորդ քո {reg1}:
mno_training_ground_selection_details_melee_random|Ընտրեա պատահմամբ:
menu_training_ground_selection_details_mounted|Որպիսի՞ զէն կամիս վարել:
mno_camp_train_mounted_details_1|Զէն միաձեռնի:
mno_camp_train_mounted_details_2|Զէն նիզակաւոր:
mno_camp_train_mounted_details_3|Աղեղն:
mno_camp_train_mounted_details_4|Զէն նետողական:
menu_training_ground_selection_details_ranged_1|Որպիսի՞ զէն նետողական կամիս վարել:
mno_camp_train_ranged_weapon_bow|Նետ եւ աղեղն:
mno_camp_train_ranged_weapon_crossbow|Աղեղնասարք:
mno_camp_train_ranged_weapon_thrown|Դաշոյն նետողական:
menu_training_ground_selection_details_ranged_2|Յորքա՞ն հեռաւորութենէ կամիս մարզիլ:
mno_camp_train_ranged_details_1|10 կանգուն (yards):
mno_camp_train_ranged_details_2|20 կանգուն:
mno_camp_train_ranged_details_3|30 կանգուն:
mno_camp_train_ranged_details_4|40 կանգուն:
mno_camp_train_ranged_details_5|50 կանգուն:
mno_camp_train_ranged_details_6|60 կանգուն:
mno_camp_train_ranged_details_7|70 կանգուն:
menu_training_ground_description|{s0}
menu_training_ground_training_result|{s7}{s2}
menu_marshall_selection_candidate_ask|{s15} շուտով ընտրեսցէ նոր սպարապետ վասն {s23}: Ոմանք ի տեարանց առաջարկեցին զքեզ իբրեւ զթեկնածու պատշաճ:
mno_marshall_candidate_accept|Ազդ արա {s15}ի զի պատրաստ ես ծառայել իբրեւ սպարապետ:
mno_marshall_candidate_reject|Ասա նմա զի զբաղեալ ես յոյժ յայսմ ժամանակի:
menu_captivity_avoid_wilderness|Յանկարծ աշխարհ մթագնի շուրջ զքեւ: Յետ ժամուց զգաստանաս եւ գտանես զքեզ յնդ վայրի ուր անկարդ: Թշնամիք քո համարեալ թէ մեռեալ ես` թողին զքեզ անդ: Սակայն ոչ մի ի վիրաց քոց է մահաբեր, եւ թէպէտ զգաս զքեզ չարաչար` տակաւին կարես գնալ: Յարեա եւ սկսիր խնդրել զմնացեալսն ի խմբէ քումմէ:
menu_captivity_start_wilderness|Յամեսցի
menu_captivity_start_wilderness_surrender|Յամեսցի
menu_captivity_start_wilderness_defeat|Գերի վարեցար ի թշնամեաց քոց:
menu_captivity_start_castle_surrender|Յամեսցի
menu_captivity_start_castle_defeat|Յամեսցի
menu_captivity_start_under_siege_defeat|Թշնամիք քո գերի վարեցին զքեզ:
menu_captivity_wilderness_taken_prisoner|Գերի վարեցար ի թշնամեաց քոց:
menu_captivity_wilderness_check|Յամեսցի
menu_captivity_end_wilderness_escape|Յետ դառնաշունչ աւուրց գերութեան` գտեր զպահ մի պատահական եւ յաջողեցար փախչիլ ի պահապանաց անտի:
menu_captivity_castle_taken_prisoner|Պահապանքն շուրջ պատեցին զքեւ: Առեալ զզէնս քո` թշնամանօք եւ հայհոյութեամբ արկին զքեզ ի բանտ: Անդ անցուսցես զդառն աւուրս գերութեան քոյ:
menu_captivity_rescue_lord_taken_prisoner|Ծպտեալ շրջիս յառաջ քան զյայտնել զանձն քո: Պահապանքն զայրացեալք ծեծեն զքեզ չարաչար յառաջ քան զարկանելն ի բանտ...
menu_captivity_castle_check|Յամեսցի
menu_captivity_end_exchanged_with_prisoner|Յետ բազում աւուրց գերութեան` ի վերջոյ արձակեցին զքեզ փոխանակեալ ընդ արն միոյ ի յիւրեանց կողմանէ:
menu_captivity_end_propose_ransom|Յետ ժամանակի միոյ` գերողք քո մատուցանեն զառաջարկ մի: Ասեն թէ վասն {reg5} դահեկանաց յարծաթոյ քումմէ արձակեսցեն զքեզ: Զի՞նչ վճռես...
mno_captivity_end_ransom_accept|Ընկալ զառաջարկ նոցա:
mno_captivity_end_ransom_deny|Մնա եւ սպասեա այլում առիթի:
menu_captivity_castle_remain|Ի խաւարի բանտին կրես զդժուարութիւնս գերութեան եւ զնախատինս պահապանացն, մինչ անցանեն աւուրք:
menu_kingdom_army_quest_report_to_army|{s8} յղէ զպատգամ զի կամի զքեզ տեսանել ի նոր պատերազմի: Պարտ է քեզ բերել առ նուազն {reg13} զօրականս, եւ եթէ ոչ ունիս բաւական` հրամայեսցի քեզ պատրաստել զնոսա փութապէս:
menu_kingdom_army_quest_messenger|{s8} կամի խօսիլ ընդ քեզ վասն գործոյ միոյ: Խնդրէ զի տեսցես զնա փութապէս:
menu_kingdom_army_quest_join_siege_order|{s8} ազդ առնէ զի յարեսցիս ի պաշարումն {s9}ի վասն բովանդակ յարձակման: Զօրականք քո պարտին առնուլ զ{s9} ամենայն կերպիւ:
menu_kingdom_army_follow_failed|Ոչ անսացեր հրամանաց եւ հեռացար ի զօրացն {s8}ի: Նա ի բարկութեան իւրում արտաքսեաց զքեզ ի զօրացն եւ առաքեաց զազդարարութիւն սաստիկ:
menu_invite_player_to_faction_without_center|Ընկալար զառաջարկ հպատակութեան!^^ {s8} ի {s9}է` առաքեաց զսուրհանդակ արքունի մատուցանել քեզ զհրաւէր իւր: Ընկալցիս զպատիւ լինելոյ տէր ի {s9}, եւ փոխանակ {s8} խնդրէ ի քէն ուխտել զհպատակութիւն եւ յարիլ ի պատերազմս իւր, այլ ոչ մատուցանէ քեզ երկիր կամ տիտղոս: Եթէ մերժեսցես զառաջարկն` անշուշտ նախատեսցի:
mno_faction_accept|Ընկալ...
mno_faction_reject|Մերժեա...
menu_invite_player_to_faction|Ընկալար զառաջարկ հրամանատարութեան^^{s8} ի {s9}է կոչէ զքեզ լինել հրամանատար իւր: Վասն պատուոյ այսր եւ կալուածոյն {s2} զոր մատուցանէ քեզ` կամի զի ուխտեսցես զհպատակութիւն եւ յարեսցիս ի պատերազմս նորա:
menu_invite_player_to_faction_accepted|{s3} կամի զի ուխտեսցես զհպատակութիւն նմա: Պարտ է քեզ գտանել զնա եւ մատուցանել զուխտ քո: {s5}.
menu_question_peace_offer|Ընկալար զառաջարկ հաշտութեան: {s1} մատուցանէ զդաշն հաշտութեան: Զի՞նչ է պատասխանի քո:
mno_peace_offer_accept|Ընկալ:
mno_peace_offer_reject|Մերժեա:
menu_notification_truce_expired|Զինադադարն աւարտեցաւ^^Զինադադարն ի միջի {s1} եւ {s2} աւարտեցաւ:^
menu_notification_feast_quest_expired|{s10}
menu_notification_sortie_possible|Թշնամիք երեւեցան,^^ Թշնամիք երեւեցան արտաքոյ պարսպացն {s4}ի: {s5} եւ այլք պատրաստին ի յարձակումն: Եթէ կամիս` կարես յարիլ ի նոսա:
menu_notification_casus_belli_expired|Թագաւորութիւնն ոչ ետ պատասխանի^^ {s1} ոչ ետ պատասխանի գրգռութեանցն {s2}ի, եւ կորոյս զհեղինակութիւն իւր առ հպատակսն {s3}...
menu_notification_lord_defects|Անցումն ի թշնամիսն^^ {s4} մեկնեցաւ ի {s5}է եւ յարեցաւ ի {s7} ընդ երկիրս իւր:
menu_notification_treason_indictment|Ամբաստանութիւն դաւաճանութեան^^{s9}
menu_notification_border_incident|Դէպք սահմանի^^ Ըստ լուրոց` {s9}: Թէպէտ ոչ գիտես զստուգութիւն լուրոյն` հաստատ ես ի մի բան -- դէպքս այս սակաւաւոր զայրացոյց զժողովուրդն ի {s4}, եւ յաւելոյ զհաւանականութիւն պատերազմի ընդ {s3}:
menu_notification_player_faction_active|Արդ տիրես երկրի առանց հպատակութեան այլում թագաւորի. ես հրամանատար ինքնիշխան: Վայելեա յազատութիւնդ, այլ գիտա զի թագաւորք աշխարհի ոչ հային ի քեզ բարեացակամութեամբ, եւ խնդրեսցեն զամենայն առիթ վասն կորուստի քո: Առանց հովանաւորութեան թագաւորութեան` կեանք լինիցի դժուարին:
mno_appoint_spouse|Կարգեա զկին քո, զ{s10}...
mno_appoint_npc1|Կարգեա զ{s10}
mno_appoint_npc2|Կարգեա զ{s10}
mno_appoint_npc3|Կարգեա զ{s10}
mno_appoint_npc4|Կարգեա զ{s10}
mno_appoint_npc5|Կարգեա զ{s10}
mno_appoint_npc6|Կարգեա զ{s10}
mno_appoint_npc7|Կարգեա զ{s10}
mno_appoint_npc8|Կարգեա զ{s10}
mno_appoint_npc9|Կարգեա զ{s10}
mno_appoint_npc10|Կարգեա զ{s10}
mno_appoint_npc11|Կարգեա զ{s10}
mno_appoint_npc12|Կարգեա զ{s10}
mno_appoint_npc13|Կարգեա զ{s10}
mno_appoint_npc14|Կարգեա զ{s10}
mno_appoint_npc15|Կարգեա զ{s10}
mno_appoint_npc16|Կարգեա զ{s10}
mno_appoint_default|Կարգեա զոմն յազնուական քաղաքացւոց գաւառին...
menu_minister_confirm|Գտանես զ{s9} ի կայանի քում ի {s12}: Պատշաճ է խօսիլ ընդ նմա յաճախակի զի մի՛ յաւելցին խնդիրք որք սասանեսցեն զհեղինակութիւն քո...
menu_notification_court_lost|{s12}
menu_notification_player_faction_deactive|Այլեւս ոչ ունիս երկիր:
menu_notification_player_wedding_day|Ըստ պատգամի {s8}ի` պատրաստութիւնք հարսանեաց քոց ի {s10} աւարտեցան, եւ ակնկալին տեսանել զքեզ անդ փութապէս:
menu_notification_player_kingdom_holds_feast|{s11}
menu_notification_center_under_siege|{s1} պաշարեալ է ի {s2}է` ի կողմանէ {s3}ի!
menu_notification_village_raided|Թշնամիք քո աւարեցին զգեւղ մի!^^{s1} աւարեցաւ ի {s2}է` ի կողմանէ {s3}ի:
menu_notification_village_raid_started|Գիւղ քո յարձակման ներքոյ է!^^{s2} ի {s3}է` այրէ զ{s1}:
menu_notification_one_faction_left|Կալրադիա տիրեցաւ ի միոյ թագաւորութենէ!^^{s1} յաղթեաց ամենայն հակառակորդաց եւ մնաց իբրեւ միակ թագաւորութիւն:
menu_notification_oath_renounced_faction_defeated|Նախկին թագաւորութիւն քո պարտեցաւ!^^ Յաղթեցեր ի պատերազմի ընդդէմ {s1}ի! Այսպէս աւարտեցաւ մարտ քո սկսեալ յօրէ յորում լուծեր զուխտ հպատակութեան:
menu_notification_center_lost|Կորուսեր զկալուած մի!^^{s1} տիրեցաւ ի {s2}է:
menu_notification_troop_left_players_faction|Դաւաճանութիւն!^^{s1} մեկնեցաւ ի {s2}է եւ յարեցաւ ի {s3}:
menu_notification_troop_joined_players_faction|Աւետիս!^^ {s1} մեկնեցաւ ի {s2}է եւ յարեցաւ ի {s3}:
menu_notification_war_declared|Ազդարարութիւն պատերազմի!^^{s1} ազդարարեաց պատերազմ ընդդէմ {s2}ի:
menu_notification_peace_declared|Դաշն հաշտութեան^^ {s1} եւ {s2} կնքեցին զդաշն հաշտութեան:
menu_notification_faction_defeated|Թագաւորութիւնն անկաւ!^^{s1} այլեւս ոչ գոյ!
menu_notification_rebels_switched_to_faction|Ապստամբութիւնն յաջողեցաւ!^^ Ապստամբութիւն քո յաջողեցաւ! Արդ թագաւորութիւն քո, առաջնորդութեամբ {s12}ի, է միակ տէր անուանն {s11}:
menu_notification_player_should_consult|Ըստ լուրոյ պաշտօնէի քո` յերկրի քում լինին դէպք որք կարեն սասանել զհեղինակութիւն քո եթէ ոչ առնուցուս զգուշութիւն: Կամի խօսիլ ընդ քեզ փութապէս վասն կարեւոր գործոց:
menu_notification_player_feast_in_progress|Խրախճանութիւնն պատրաստի^^Կին քո սկսաւ պատրաստել զխրախճանութիւն ի {s11}:
menu_notification_lady_requests_visit|Կին մի ալեւոր մերձեցաւ ի խումբ քո եւ ետ զմատեան մի կնքեալ միոյ յարանց քոց: Յորժամ առեր զպատգամն եւ բացեր զկնիքն` ծանեար զի առաքեաց {s15}: Ասէ` «Այցելութիւն քո յոյժ ուրախ արար զմեզ: {s14} Արդ բնակեմ ի {s10}:» {s12}
menu_garden|{s12}
mno_nurse|Սպասեա առ վտակին:
menu_kill_local_merchant_begin|Տեսեալ զզոհ քո` սկսար հետեւիլ նմա, մինչեւ նա մտանէ ի խաւար նրբանցք մի... Այս է լաւագոյն առիթ յարձակման:
menu_debug_alert_from_s65|ԶԳՈՒՇԱՑՈՒՄ: {s65}
menu_auto_return_to_map|Յամեսցի
menu_bandit_lair|{s3}
mno_continue_1|Յարձակեա ի վրէժ նոցա...
mno_leave_no_attack|Թող...
mno_leave_victory|Յառաջ...
mno_leave_defeat|Յառաջ...
menu_notification_player_faction_political_issue_resolved|Յետ խորհրդակցութեան ընդ տեարս` {s10} վճռեաց տալ զ{s11} {s12}ի:
menu_notification_player_faction_political_issue_resolved_for_player|Յետ խորհրդակցութեան ընդ տեարս` {s10} վճռեաց տալ զ{s11} քեզ: Եթէ կամիս` կարես մերժել զպատիւն, այլ յայնժամ թերեւս ոչ ընկալցիս նոր կալուածս առ ժամանակ մի:
mno_accept|Ընկալ զպատիւն
mno_decline|Մերժեա զպատիւն
menu_start_phase_3|{s16} Հասեալ ի պանդոկն {s1}ի յոյժ վաստակեալ` ննջեցեր անդէն: Յառաջ քան զծագել արեւուն յարեար շրջել ի քաղաքին: Մինչդեռ շրջէիր յամայի փողոցսն` լուար ձայն մի յանկարծակի: Ձայն սրոյ մերկացելոյ ազդ առնէ քեզ վտանգի, եւ եթէ ոչ առնուս զգուշութիւն` արկածք քո յաշխարհի աստ աւարտեսցին յառաջ քան զսկսանիլն...
menu_start_phase_4|{s11}
menu_lost_tavern_duel|{s11}
menu_establish_court|Վասն հաստատելոյ զարքունիս քո ի {s4} պահանջի սակաւ ինչ նորոգութիւն: Վասն այսր պարտ են գործիք եւ թաւիշ պատուական: Նաեւ ժամանակ պահանջեսցի զի ընտանիք քո փոխադրեսցին աստ: Կամի՞ս շարունակել:
mno_establish|Հաստատեա զարքունիս ի {s4}:
menu_notification_relieved_as_marshal|{s4} կամի ազդ առնել քեզ զի ծառայութիւնք քո իբրեւ սպարապետ այլեւս ոչ են պիտանի: Ի պատիւ քաջութեան քոյ ի վերայ թագաւորութեան յաւուրս {reg4} անցելոց` նա մատուցանէ քեզ քսակ մի {reg5} դահեկանաց:
menu_battlefields|Ընտրեա զդաշտ...
menu_total_defeat|Ոչ էր պարտ քեզ զայս ընթերցնուլ...
